status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang,idioma
1244051647199879168,36100710,2020-03-29T00:00:00Z,GobCDMX,"¿Sospechas que tienes síntomas de #Covid19? Manda un SMS al 51515 y resuelve tus dudas. 

Más información: https://t.co/NwBh2BVeuJ.         

#QuédateEnCasaCDMX https://t.co/fv8gNTZ1UY",Twitter Media Studio,,,,False,False,215,28,,,,2744238,216,,2009-04-28T15:55:16Z,True,es,es
1244051646893756416,540894368,2020-03-29T00:00:00Z,croniquindio,#Economía | Sena #Quindío adelanta proyectos para atender emergencia por #COVID19: https://t.co/2YJ35GAyL6 https://t.co/wtVnE6vjQw,TweetDeck,,,,False,False,689,0,,,,20460,1254,,2012-03-30T15:10:55Z,True,es,es
1244051646893690880,1198528494,2020-03-29T00:00:00Z,fmpt_cdmx,"La #SanaDistancia puede ser la diferencia entre prevenir y no contagiar, ni contagiarse de #COVID19. Si sales a hacer tus compras, toma tus precauciones. #QuédateEnCasaCDMX #SaludEnTusManos 

@Claudiashein @LaraPaola1 
@SSaludCdMx https://t.co/jRQNWjx2G1",TweetDeck,,,,False,False,3135,4,,,,7083,344,,2013-02-19T20:18:37Z,False,es,es
1244051646029524994,2400082873,2020-03-29T00:00:00Z,gorebiobio,"#Toquedequeda Desde las 22:00 horas y hasta las 5:00am, continúa el toque de queda en todo el territorio nacional, en el marco de las medidas adoptadas por el brote de #Covid19. Recuerda #CuidemonosEntreTodos #PlanCoronavirus https://t.co/Bq5CoATp3V",Twitter Media Studio,,,,False,False,6299,1,,,,26983,851,,2014-03-20T15:52:27Z,True,es,es
1244051645995995136,3428726986,2020-03-29T00:00:00Z,FacMedicinaUC,"#MedUC junto a la Red de Salud @ucchristus realizarán una nueva jornada de capacitación sobre manejo de pacientes con #Covid19 este lunes de las 14:00 horas.
https://t.co/3DTc6ZeyvS https://t.co/VFo82o5l8Z",TweetDeck,,,,False,False,1707,9,,,,6186,1009,,2015-08-17T19:00:19Z,False,es,es
1244051645937278976,409492387,2020-03-29T00:00:00Z,_RevistaCambio,"Walmart y Soriana ya están tomando medidas para proteger a su personal de la tercera edad del #COVID19

https://t.co/ae7WYQD9Z0",TweetDeck,,,,False,False,5052,1,,,,20742,16014,,2011-11-10T20:23:00Z,False,es,es
1244051645899485184,1004798810051129344,2020-03-29T00:00:00Z,PueblaMujeres,"El #Covid19 entra a nuestro cuerpo a través de las membranas, por ello es importante lavarnos las manos constantemente y evitar tocar ojos, nariz y boca.
Recuerda que al cuidar de ti, también cuidas de tus seres queridos. https://t.co/wiW1zKV26e",TweetDeck,,,,False,False,865,0,,,,1630,230,,2018-06-07T18:54:39Z,False,es,es
1244051645895528451,2988152505,2020-03-29T00:00:00Z,ElSabuesoAP,"El video de un hombre con dificultades para respirar causó pánico en México en plena contingencia de #COVID19, pero 🐶 ¡grrrrr!, el joven no tiene #Coronavirus.
https://t.co/Oxjl7hyyXk",TweetDeck,,,,False,False,476,13,,,,44054,590,,2015-01-20T22:32:43Z,True,es,es
1244051645790449664,1732143360,2020-03-29T00:00:00Z,senalutv,"📺 Desde el canal de #TV de la @uncuyo #SeguimosEducando en esta #CuarentenaObligatoria por el #coronavirus. https://t.co/GvcN6zUihJ

📌 #CoronavirusEnArgentina #Covid19",TweetDeck,,,,False,False,5425,0,,,,5345,296,,2013-09-05T14:51:39Z,False,es,es
1244051645706702855,1156730217043386369,2020-03-29T00:00:00Z,Gob_Puebla,"Recuerda no tocarte la cara, ojos o nariz; esta es una medida preventiva ante el #COVID19 que deberás aplicar dentro del Receso Escolar y en la Jornada Nacional de Sana Distancia.
📱800 581 4444
💻https://t.co/7usspovIF5 https://t.co/AwtZzGddvT",TweetDeck,,,,False,False,512,17,,,,17793,116,,2019-08-01T00:55:49Z,True,es,es
1244051645635452928,2963716598,2020-03-29T00:00:00Z,ajplusespanol,"Cosas positivas que estamos aprendiendo con el #COVID19: reconocer el trabajo de quienes sostienen las ciudades.

Esta es Badalona, Cataluña, aplaudiendo la labor de Encarna, una trabajadora de limpieza que desempeña su labor en las calles vacías por el confinamiento. https://t.co/EOeELFbdM5",Twitter Media Studio,,,,False,False,18059,29,,,,114235,668,,2015-01-07T18:44:40Z,True,es,es
1244051645559963650,323396811,2020-03-29T00:00:00Z,IMSSQueretaro,"En momentos de contingencia, el #IMSS asegura la realización de tus trámites para protegerte a ti y a tus seres queridos

Para cuidarnos del #Coronavirus #COVID19 es importante que nos quedemos en casa. 
Haz tus trámites aquí: https://t.co/iF0A5YMrJS

#MéxicoUnido #SanaDistancia https://t.co/LHsjB59Kol",TweetDeck,,,,False,False,724,0,,,,3947,710,,2011-06-24T19:16:30Z,False,es,es
1244051645253599233,196384173,2020-03-29T00:00:00Z,INAHmx,"¡Si te cuidas tú, nos cuidamos todos!

Sigue los consejos de @SusanaDistancia y ayúdanos a aplanar la curva epidémica del #COVID19. https://t.co/ovhBLLh93O",Twitter for Advertisers,,,,False,False,8562,5,,,,141871,592,,2010-09-29T00:24:22Z,True,es,es
1244051645069230081,1005222247978668032,2020-03-29T00:00:00Z,PueblaJuventud,"Los ojos, la boca y la nariz son puntos de entrada para el #COVID19, evita el autocontacto en estas partes del cuerpo y lava constantemente tus manos con agua y jabón o algún desinfectante a base de alcohol.

#PrevenciónCoronavirus https://t.co/AhKbL1qc8J",TweetDeck,,,,False,False,1243,0,,,,1656,249,,2018-06-08T22:57:14Z,False,es,es
1244051645056589824,116332298,2020-03-29T00:00:00Z,invertirmejor,#ElDíaQueDiosEntróAlBanco #Coronavirus #COVID19 #EnCasaMeQuedo #EstaEnTusManos #YoMeQuedoEnCasa #VidaPúrpura! #FelizSábado #ModoHervir #JuanDiegoGómez #InvertirMejor® #Riqueza #Abundancia #Prosperidad #Dinero #Motivación #PNL #Emprendimiento #Negocios https://t.co/ZIrKOWu48c https://t.co/R0A5PJWuJf,TweetDeck,,,,False,False,6741,5,,,,244480,22,,2010-02-22T02:39:57Z,False,und,es
1244051645048049665,1054394794305302528,2020-03-29T00:00:00Z,Ecodiariozac,"#Nacional El presidente Andrés Manuel López Obrador volvió a pedir a los mexicanos seguir las recomendaciones de sana distancia ante la pandemia del #COVID19 mexico para evitar que los contagios salgan de control. #Ecodiario #Zacatecas

https://t.co/lU47QqMQUB",TweetDeck,,,,False,False,362,0,,,,675,991,,2018-10-22T15:31:23Z,False,es,es
1244051646595899394,180851297,2020-03-29T00:00:00Z,CanalCongreso,"#covid_19 🚨 Diputada @Naysalvatori @PESDiputados 

📢Tú tienes el poder de salvar a nuestro país ¡#QuédateEnCasa!🌎🇲🇽🏡

#LasVocesDelCongresoMx➡️https://t.co/6m32MFx6VZ https://t.co/MKoaxapjJE",TweetDeck,,,,False,False,1561,1,,,,182702,72,,2010-08-20T17:12:50Z,True,es,es
1244051645010329600,1240299423655235586,2020-03-29T00:00:00Z,MijpSenamecf,"Lava tus manos frecuentemente con agua y jabón, así evitaras el contagio de algún virus. #13Mar  #Coronavirus #Covid_19 https://t.co/KcPtupZ2I7",TweetDeck,,,,False,False,383,0,,,,37,59,,2020-03-18T15:30:23Z,False,es,es
1244051645803233282,1077111296,2020-03-29T00:00:00Z,ECU911Machala1,"#PrevenciónEsSalud | Infórmate sobre el
uso adecuado de mascarilla. Recuerda que
prevenir un posible contagio es una
responsabilidad conjunta.
#EstadoDeExcepción
#ActivadosPorLaSalud
#CoronavirusEc

#Covid_19 https://t.co/AT9W61dGGc",TweetDeck,,,,False,False,2657,0,,,,30491,292,,2013-01-10T16:55:59Z,False,es,es
1244051646784602114,98670246,2020-03-29T00:00:00Z,DDMexico,¿No le temes al #Covid_19 porque eres joven? ¡Recuerda que no eres invencible! ⚠️😱 https://t.co/GczytXLErk,Socialbakers,,,,False,False,3652,1,,,,15602,1264,,2009-12-22T16:35:35Z,False,es,es
1244051646839173120,137474821,2020-03-29T00:00:00Z,politicomx,#EstaSemanaPMX | García Luna pidió libertad por #Covid_19; su defensa señaló que hay “un elevado riesgo de muerte” en caso de contraer coronavirus por su historial médico. https://t.co/50lQwgRgMN https://t.co/7itTvXQwfD,TweetDeck,,,,False,False,734,0,,,,106421,919,,2010-04-26T21:32:37Z,True,es,es
1244051646012895233,102161666,2020-03-29T00:00:00Z,IFT_MX,"Frente a la pandemia por el #Covid_19 el #IFTteAyuda, dale clic https://t.co/DrgRdeYpoY y conoce cómo usar responsablemente las telecom #SoyUsario https://t.co/P8ysTDiaCU",TweetDeck,,,,False,False,1831,7,,,,62279,163,,2010-01-05T20:52:02Z,True,es,es
1244051645400354822,153825949,2020-03-29T00:00:00Z,ministeriosalud,"Además de conocer sus síntomas y medidas de prevención, encuentra en https://t.co/b6NxTzF4tq todas las medidas y actualización permanente de casos confirmados de #COVID_19 a nivel nacional. 

#CuidémonosEntreTodos
#PlanCoronavirus https://t.co/t31kjqpatT",Twitter for Advertisers,,,,False,False,19773,28,,,,324141,2495,,2010-06-09T16:38:56Z,True,es,es
1244051647409426438,21082713,2020-03-29T00:00:00Z,MuniRosario,"CORONAVIRUS: ¿QUÉ HACER SI TENÉS SÍNTOMAS?
Si tenés síntomas compatibles con #Coronavirus no vayas a las guardias, quedate en tu casa y seguí estas recomendaciones 👇
Toda la información se va actualizando periódicamente en https://t.co/noOGUCaejb https://t.co/HpP9aDfh1J",Twitter Ads,,,,False,False,3246,17,,,,323102,518,,2009-02-17T11:52:43Z,True,es,es
1244051647254482946,19818489,2020-03-29T00:00:00Z,bohemiaonline,Salen a las calles en #Brasil para protestar contra la falta de medidas contra el #coronavirus https://t.co/KlqqNgMeaG https://t.co/j8aOlNtTy9,TweetDeck,,,,False,False,84,0,,,,26472,653,,2009-01-31T15:28:36Z,False,es,es
1244051647195684866,118861947,2020-03-29T00:00:00Z,Opinion_Bolivia,"Desde que el #coronavirus llegó a todos los rincones del planeta, la demanda de productos de desinfección y limpieza creció exponencialmente y las #industrias del rubro tienen que realizar #esfuerzos para atender el momento crítico.
https://t.co/ew7gu2ff4w",TweetDeck,,,,False,False,112,6,,,,58736,1420,,2010-03-01T23:34:50Z,False,es,es
1244051646964957187,1097586777907449856,2020-03-29T00:00:00Z,MiTrenPuebla,"Si vienes del extranjero hacia Puebla, recuerda mantener las medidas de higiene preventivas contra el #Coronavirus, como lavarse las manos constantemente o usar el ángulo interior del brazo al estornudar o toser.

📲800 581 4444
🌐https://t.co/57MjfWFoca https://t.co/CUs2nh3Lee",TweetDeck,,,,False,False,359,0,,,,903,259,,2019-02-18T20:00:54Z,False,es,es
1244051646520401921,103961899,2020-03-29T00:00:00Z,MilenioMty,"SRE envía avión a Cuba para retornar a mexicanos varados por #coronavirus

https://t.co/D5pIqOwRmq https://t.co/NtCMosewub",TweetDeck,,,,False,False,1,0,,,,73357,193,,2010-01-11T20:33:45Z,True,es,es
1244051646201638912,3434109106,2020-03-29T00:00:00Z,LexLatin,#ACTUALIDAD Consulta los principales cambios jurídicos provocados por el #coronavirus que tienen un impacto en el sector legal de América Latina. Te contamos. https://t.co/tO0qjSdLeD,TweetDeck,,,,False,False,1368,1,,,,9937,1664,,2015-08-21T11:02:45Z,False,es,es
1244051645882871810,88537980,2020-03-29T00:00:00Z,elpoliticonews,#China niega información vital para combatir el #coronavirus https://t.co/CM0o2yuM5I #ElPolítico #28Mar,TweetDeck,,,,False,False,424,5,,,,193861,1978,,2009-11-08T23:26:19Z,False,es,es
1244051645870325761,128242346,2020-03-29T00:00:00Z,AmeMonumental,"Con ustedes, el primer jugador del #América 🦅 en opinar sobre si se deben o no bajar los salarios por la crisis del #Coronavirus 🦠... ¿Qué les parece? 🤔🤔

https://t.co/NTumBdwjjx",TweetDeck,,,,False,False,14242,1,,,,50254,137,,2010-03-31T15:00:06Z,True,es,es
1244051645715152896,859801920491356160,2020-03-29T00:00:00Z,CEOLatam_,"El CEO de @platzi, @freddier, te dice 7 acciones para sobrevivir ante una posible crisis económica por  el #coronavirus. https://t.co/UDguKXRlub https://t.co/p6jm3E9qu2",TweetDeck,,,,False,False,424,0,,,,768,207,,2017-05-03T16:08:46Z,False,es,es
1244051645715095554,90423302,2020-03-29T00:00:00Z,imagenpoblana,"#Entérate

Piratas informáticos difunden malweres través de comunicados falsos sobre #coronavirus para robarte datos personales. Pero tranquilo, aquí te damos algunas recomendaciones para  no ser víctima de un ciberataque  👨‍💻

https://t.co/BpDJiKkjs6",TweetDeck,,,,False,False,4076,0,,,,17864,855,,2009-11-16T16:09:35Z,False,es,es
1244051645672992768,115765618,2020-03-29T00:00:00Z,Congreso_CdMex,"#InfórmateBien | ¿Cuánto tiempo sobrevive el #coronavirus en las superficies?

🦠#coronavirus
☝️Conócelo
🤓Prepárate
😷Actúa

Sigue las recomendaciones que emite la @OPSOMSMexico👇 https://t.co/DV2QeatVPN",TweetDeck,,,,False,False,7060,2,,,,55355,299,,2010-02-19T21:38:22Z,False,es,es
1244051645484466178,1122984996585734149,2020-03-29T00:00:00Z,RevistaRayas,"Así se le están pasando los mexicanos en esta cuarentena por el #coronavirus 😷🦠
https://t.co/McWrx532av",TweetDeck,,,,False,False,66,0,,,,435,234,,2019-04-29T22:04:22Z,False,es,es
1244051645475872768,894490872665997313,2020-03-29T00:00:00Z,AgenciaAnadolu,En #Bolivia inició el fin de semana de cuarentena absoluta para contener el #coronavirus. https://t.co/QZr1MQMiut https://t.co/67OAYx2I5W,TweetDeck,,,,False,False,323,1,,,,2875,449,,2017-08-07T09:30:17Z,True,es,es
1244051645283139586,2850788781,2020-03-29T00:00:00Z,luisgdigital,"#Coronavirus
No dejes el glamour por la cuarentena; checa estos consejos para vestir en casa
@lharanda
https://t.co/Ced14R4Eaf https://t.co/TePmAsQ6qN",TweetDeck,,,,False,False,906,0,,,,1872,1087,,2014-10-30T01:58:46Z,False,es,es
1244051645161451521,2614221025,2020-03-29T00:00:00Z,TribunaSL,"#Tribuna #CR7 #CristianoRonaldo

Los daños económicos causados por el #coronavirus obligan la Liga de la Serie A a plantearse soluciones para intentar contener los daños

https://t.co/OXonYYhvKc",TweetDeck,,,,False,False,2987,0,,,,1335,284,,2014-07-09T20:51:20Z,False,es,es
1244051645115191298,70407450,2020-03-29T00:00:00Z,ChivasPasioncom,"💣💣 El ídolo de @Chivas ya tiene planes para cuando acabe esta crisis por el #coronavirus y vuelva el futbol

#QuedateEnCasa
https://t.co/LPdtz31a5G",TweetDeck,,,,False,False,14838,3,,,,36737,39,,2009-08-31T14:38:21Z,True,es,es
1244051645065039879,556514047,2020-03-29T00:00:00Z,revistaanfibia,"#Coronavirus | Golpean ollas, gritan e insultan. ""¡Fora, Bolsonaro! ¡Vai se foder, Bolsonaro!"" En cuestión de días, la nueva pandemia mundial desató la crisis política más seria sufrida hasta ahora por el bolsonarismo.

🇧🇷 Brasil, por @ff_barrio ✍ https://t.co/3vZoI6Vf6H",TweetDeck,,,,False,False,17406,4,,,,97350,850,,2012-04-18T03:25:02Z,False,es,es
1244051645052391425,757469910,2020-03-29T00:00:00Z,pichinchauniver,"🌎#ElMundo | Epidemiólogos de la Universidad de Harvard elogian el método usado en #Singapur durante la epidemia de #coronavirus al que lo calificaron de “criterio de referencia de detección casi perfecta».

https://t.co/VRYqiRCOws",TweetDeck,,,,False,False,3171,27,,,,50478,500,,2012-08-14T16:41:36Z,False,es,es
1244051645031481345,1143980291905720322,2020-03-29T00:00:00Z,MiamiMundo,La muerte por coronavirus de una menor de 16 años manda un aviso a la juventud francesa #coronavirus #francia #Jóvenes #juliealliot https://t.co/dqRG6Pyc8C,TweetDeck,,,,False,False,7415,7,,,,49574,46020,,2019-06-26T20:32:10Z,False,es,es
1244051645027115011,823911178170552321,2020-03-29T00:00:00Z,UPAVoficial,"¿Sabes cómo se transmite el #coronavirus COVID-19?

Si deseas más información visita: https://t.co/P4j5jeGv7C o llama al 800 012 34 56.

¡#UnidosContraElCoronavirus! https://t.co/vmiuvJJXVF",TweetDeck,,,,False,False,314,1,,,,930,160,,2017-01-24T15:11:47Z,False,es,es
1244051652602204163,26663983,2020-03-29T00:00:01Z,Maximi89,"@allamand propone algo útil Allamand, propone que los militares que inútilmente están en las calles, ayuden realizando limpieza de estas. Te mando un ejemplo desde #China #covid19
https://t.co/83IiohygcR",Twitter Web App,1.2439281692431237e+18,67038807.0,allamand,True,False,5311,0,,,,216,521,,2009-03-26T02:16:02Z,False,es,es
1244051651549372416,4527987340,2020-03-29T00:00:01Z,VPITV,"Sintoniza nuestra transmisión especial sobre el #COVID19 en Venezuela, América Latina y el mundo.

#EnVivoSiempre por: YouTube, Instagram, Twitter, Facebook, Roku, Apple Tv y nuestras aplicaciones para iOs y Android. 

#28Mar #QuedateEnCasa #StayHome https://t.co/10FE06YKRK",Hootsuite Inc.,,,,False,False,713,0,,,,468882,568,,2015-12-18T19:56:04Z,True,es,es
1244051649519206400,1240489107073019905,2020-03-29T00:00:01Z,cov1911,"El gobernador de #Hidalgo, Omar Fayad informó que tras realizarse la prueba de #Covid19, resultó positivo. #CoronavirusMx #AlMomento",Twitter for iPhone,,,,False,False,0,0,,,,99,198,,2020-03-19T04:04:09Z,False,es,es
1244051650983030784,705880882955968512,2020-03-29T00:00:01Z,IsraelMedinaT,"En Jalisco, se ha actuado de forma oportuna para evitar que se propague el #coronavirus. Desde un inicio, se han tomado las medidas establecidas por la OMS, lo cual ha cuidado de la salud de los jaliscienses. #JuntosPeroNoRevueltos, quedémonos en casa. https://t.co/lV480pk8SE",Socialbakers,,,,True,False,802,1,,,,954,114,,2016-03-04T22:21:31Z,False,es,es
1244051655529725960,888176281107521537,2020-03-29T00:00:02Z,ValeMelipillan,"⭕️ Mañana (domingo 29/03) estaré en la Radio Bellotina de #quilpué 🔆hablando de #coronavirus 🦠 y sus desafíos.
Esperamos sintonicen la 96.3 FM 📻💪🏽 #belloto https://t.co/fWDFGB7nsC",Twitter for iPhone,,,,False,False,666,11,,,,1399,641,,2017-07-20T23:18:21Z,False,es,es
1244051654552326144,63770820,2020-03-29T00:00:02Z,GobiernoJalisco,"Estas son diez acciones que hemos implementado para evitar contagios masivos del #coronavirus en Jalisco. 

Te proponemos lavarte las manos durante el tiempo que te tome leerlas. Se necesitan por lo menos 20 segundos, ¡comenzamos! 🧼 ⏰ https://t.co/16VflSqbB5",Socialbakers,,,,False,False,5364,17,,,,335166,1449,,2009-08-07T16:49:24Z,True,es,es
1244051660579786754,1896238411,2020-03-29T00:00:03Z,PDHgt,"🚨 Conoce sobre el #coronavirus #COVID19 🦠
¿Cuáles son los síntomas? 
¿Cómo se transmite?
¿Qué puedes hacer para protegerte?
@opsoms @WHO
Más información: https://t.co/glmavfN0kE https://t.co/GkwkjLKeC9",AgoraPulse Manager,,,,False,False,6045,5,,,,125250,472,,2013-09-23T05:13:54Z,True,es,es
1244051663419301891,115179523,2020-03-29T00:00:04Z,hamdaouitarik,#Covid_19 #corona #coronabeer https://t.co/8RxXNRsFxX,Twitter for Android,,,,False,False,6457,0,,,,40,126,,2010-02-17T21:36:28Z,False,und,es
1244051661859041295,87917306,2020-03-29T00:00:04Z,Corresponsables,Grupo Telepiza cierra todas sus tiendas en España y servirá a domicilio con entregas sin contacto #ODS3 #coronavirus https://t.co/7wwxggnwXj,Social Media Corresponsables,,,,False,False,27618,1,,,,31010,3448,,2009-11-06T11:11:03Z,False,es,es
1244051665449357313,81081065,2020-03-29T00:00:05Z,cronicaglobal,Domingo de #PensamientoPolítico en @LetraGlobal. @mmcias explica en un estupendo análisis los motivos por los que esta crisis del #coronavirus supone el ocaso de Occidente y sus libertades en favor de la seguridad consumista de los países asiáticos. https://t.co/j4ivmrDlR1,Comitium5 BAB,,,,False,False,14437,4,,,,36603,7453,,2009-10-09T10:52:57Z,True,es,es
1244051666623762432,152142811,2020-03-29T00:00:05Z,TelemundoNews,"En época de pandemia, los empleados temporales que sí han podido venir están improvisando medidas caseras para protegerse del #coronavirus ante la inacción de sus empleadores.

https://t.co/frFK8eq9ho",SocialFlow,,,,False,False,746,10,,,,758786,908,,2010-06-05T05:22:50Z,True,es,es
